row,col,ch,ro,co,koo,p,i,j,out,ref,diff,match
10,4,9,1,0,0,3,4,9,700949,707527,-6578,0
10,4,10,1,0,0,3,4,10,732941,732774,167,0
10,4,11,1,0,0,3,4,11,685034,675022,10012,0
10,4,12,1,0,0,3,4,12,740849,745621,-4772,0
10,4,13,1,0,0,3,4,13,683614,689938,-6324,0
10,4,14,1,0,0,3,4,14,666376,687357,-20981,0
10,4,15,1,0,0,3,4,15,737720,724688,13032,0
10,5,0,1,0,0,3,5,0,711161,711161,0,1
10,5,1,1,0,0,3,5,1,719928,719928,0,1
10,5,2,1,0,0,3,5,2,688683,688683,0,1
10,5,3,1,0,0,3,5,3,695600,695600,0,1
10,5,4,1,0,0,3,5,4,692739,692739,0,1
10,5,5,1,0,0,3,5,5,668658,668658,0,1
10,5,6,1,0,0,3,5,6,658757,658757,0,1
10,5,7,1,0,0,3,5,7,744924,744924,0,1
10,5,8,1,0,0,3,5,8,715170,713118,2052,0
10,5,9,1,0,0,3,5,9,706091,715333,-9242,0
10,5,10,1,0,0,3,5,10,719532,717630,1902,0
10,5,11,1,0,0,3,5,11,688699,689294,-595,0
10,5,12,1,0,0,3,5,12,707089,706392,697,0
10,5,13,1,0,0,3,5,13,706589,714506,-7917,0
10,5,14,1,0,0,3,5,14,669260,693432,-24172,0
10,5,15,1,0,0,3,5,15,702820,725462,-22642,0
10,6,0,1,0,0,3,6,0,717446,717446,0,1
10,6,1,1,0,0,3,6,1,705535,705535,0,1
10,6,2,1,0,0,3,6,2,705814,705814,0,1
10,6,3,1,0,0,3,6,3,686363,686363,0,1
10,6,4,1,0,0,3,6,4,719910,719910,0,1
10,6,5,1,0,0,3,6,5,700683,700683,0,1
10,6,6,1,0,0,3,6,6,669992,669992,0,1
10,6,7,1,0,0,3,6,7,735292,744535,-9243,0
10,6,8,1,0,0,3,6,8,697708,694966,2742,0
10,6,9,1,0,0,3,6,9,700765,704016,-3251,0
10,6,10,1,0,0,3,6,10,734146,715378,18768,0
10,6,11,1,0,0,3,6,11,640925,642483,-1558,0
10,6,12,1,0,0,3,6,12,723122,733073,-9951,0
10,6,13,1,0,0,3,6,13,702785,713077,-10292,0
10,6,14,1,0,0,3,6,14,652763,674607,-21844,0
10,6,15,1,0,0,3,6,15,698367,698052,315,0
11,0,0,1,0,0,4,0,0,729793,729793,0,1
11,0,1,1,0,0,4,0,1,694469,694469,0,1
11,0,2,1,0,0,4,0,2,707124,707124,0,1
11,0,3,1,0,0,4,0,3,657932,657932,0,1
11,0,4,1,0,0,4,0,4,705360,705360,0,1
11,0,5,1,0,0,4,0,5,673163,673163,0,1
11,0,6,1,0,0,4,0,6,642425,637503,4922,0
11,0,7,1,0,0,4,0,7,748604,753504,-4900,0
11,0,8,1,0,0,4,0,8,679603,676115,3488,0
11,0,9,1,0,0,4,0,9,682576,692917,-10341,0
11,0,10,1,0,0,4,0,10,686466,686623,-157,0
11,0,11,1,0,0,4,0,11,636692,632065,4627,0
11,0,12,1,0,0,4,0,12,722513,722912,-399,0
11,0,13,1,0,0,4,0,13,659130,663228,-4098,0
11,0,14,1,0,0,4,0,14,677380,688406,-11026,0
11,0,15,1,0,0,4,0,15,702249,688368,13881,0
11,1,0,1,0,0,4,1,0,741778,741778,0,1
11,1,1,1,0,0,4,1,1,734451,734451,0,1
11,1,2,1,0,0,4,1,2,734355,734355,0,1
11,1,3,1,0,0,4,1,3,710304,710304,0,1
11,1,4,1,0,0,4,1,4,735663,735663,0,1
11,1,5,1,0,0,4,1,5,725020,724544,476,0
11,1,6,1,0,0,4,1,6,676942,669967,6975,0
11,1,7,1,0,0,4,1,7,762917,765838,-2921,0
11,1,8,1,0,0,4,1,8,718218,709791,8427,0
11,1,9,1,0,0,4,1,9,736447,721464,14983,0
11,1,10,1,0,0,4,1,10,725696,725872,-176,0
11,1,11,1,0,0,4,1,11,682868,698117,-15249,0
11,1,12,1,0,0,4,1,12,729633,746523,-16890,0
11,1,13,1,0,0,4,1,13,696538,687632,8906,0
11,1,14,1,0,0,4,1,14,698418,703827,-5409,0
11,1,15,1,0,0,4,1,15,725188,713121,12067,0
11,2,0,1,0,0,4,2,0,747956,747956,0,1
11,2,1,1,0,0,4,2,1,738280,738280,0,1
11,2,2,1,0,0,4,2,2,727992,727992,0,1
11,2,3,1,0,0,4,2,3,725000,725000,0,1
11,2,4,1,0,0,4,2,4,745736,747071,-1335,0
11,2,5,1,0,0,4,2,5,699021,692088,6933,0
11,2,6,1,0,0,4,2,6,714271,734911,-20640,0
11,2,7,1,0,0,4,2,7,754071,756226,-2155,0
11,2,8,1,0,0,4,2,8,727069,726256,813,0
11,2,9,1,0,0,4,2,9,725129,736010,-10881,0
11,2,10,1,0,0,4,2,10,742542,737172,5370,0
11,2,11,1,0,0,4,2,11,707321,703799,3522,0
11,2,12,1,0,0,4,2,12,737752,739688,-1936,0
11,2,13,1,0,0,4,2,13,699106,712053,-12947,0
11,2,14,1,0,0,4,2,14,704925,710916,-5991,0
11,2,15,1,0,0,4,2,15,731374,716737,14637,0
11,3,0,1,0,0,4,3,0,747683,747683,0,1
11,3,1,1,0,0,4,3,1,747575,747575,0,1
11,3,2,1,0,0,4,3,2,764515,764515,0,1
11,3,3,1,0,0,4,3,3,743935,747299,-3364,0
11,3,4,1,0,0,4,3,4,767983,761552,6431,0
11,3,5,1,0,0,4,3,5,734914,741506,-6592,0
11,3,6,1,0,0,4,3,6,710224,706176,4048,0
11,3,7,1,0,0,4,3,7,779143,783242,-4099,0
11,3,8,1,0,0,4,3,8,757873,754301,3572,0
11,3,9,1,0,0,4,3,9,770411,774679,-4268,0
11,3,10,1,0,0,4,3,10,773507,778633,-5126,0
11,3,11,1,0,0,4,3,11,686902,686309,593,0
11,3,12,1,0,0,4,3,12,744950,760562,-15612,0
11,3,13,1,0,0,4,3,13,760394,760610,-216,0
11,3,14,1,0,0,4,3,14,726932,716675,10257,0
11,3,15,1,0,0,4,3,15,757625,746316,11309,0
11,4,0,1,0,0,4,4,0,768929,768929,0,1
11,4,1,1,0,0,4,4,1,716436,716436,0,1
11,4,2,1,0,0,4,4,2,708449,708845,-396,0
11,4,3,1,0,0,4,4,3,716429,717858,-1429,0
11,4,4,1,0,0,4,4,4,724564,726432,-1868,0
11,4,5,1,0,0,4,4,5,733313,742766,-9453,0
11,4,6,1,0,0,4,4,6,668090,669766,-1676,0
11,4,7,1,0,0,4,4,7,765445,787019,-21574,0
11,4,8,1,0,0,4,4,8,703744,709673,-5929,0
11,4,9,1,0,0,4,4,9,707679,731904,-24225,0
11,4,10,1,0,0,4,4,10,741509,736102,5407,0
11,4,11,1,0,0,4,4,11,658584,679546,-20962,0
11,4,12,1,0,0,4,4,12,723122,730721,-7599,0
11,4,13,1,0,0,4,4,13,731136,728779,2357,0
11,4,14,1,0,0,4,4,14,680939,691077,-10138,0
11,4,15,1,0,0,4,4,15,711584,718477,-6893,0
11,5,0,1,0,0,4,5,0,743187,743187,0,1
11,5,1,1,0,0,4,5,1,730683,734683,-4000,0
11,5,2,1,0,0,4,5,2,710909,721683,-10774,0
11,5,3,1,0,0,4,5,3,739769,742088,-2319,0
11,5,4,1,0,0,4,5,4,742872,739779,3093,0
11,5,5,1,0,0,4,5,5,696582,696212,370,0
11,5,6,1,0,0,4,5,6,682368,667673,14695,0
11,5,7,1,0,0,4,5,7,767415,758025,9390,0
11,5,8,1,0,0,4,5,8,709776,710147,-371,0
11,5,9,1,0,0,4,5,9,724539,706601,17938,0
11,5,10,1,0,0,4,5,10,741707,723163,18544,0
11,5,11,1,0,0,4,5,11,691461,695127,-3666,0
11,5,12,1,0,0,4,5,12,711203,746589,-35386,0
11,5,13,1,0,0,4,5,13,710723,711754,-1031,0
11,5,14,1,0,0,4,5,14,684686,692000,-7314,0
11,5,15,1,0,0,4,5,15,744574,706870,37704,0
11,6,0,1,0,0,4,6,0,764505,762031,2474,0
11,6,1,1,0,0,4,6,1,757381,743894,13487,0
11,6,2,1,0,0,4,6,2,751593,746321,5272,0
11,6,3,1,0,0,4,6,3,734486,730918,3568,0
11,6,4,1,0,0,4,6,4,737932,739854,-1922,0
11,6,5,1,0,0,4,6,5,715949,735535,-19586,0
11,6,6,1,0,0,4,6,6,696700,686038,10662,0
11,6,7,1,0,0,4,6,7,764663,758702,5961,0
11,6,8,1,0,0,4,6,8,722493,726856,-4363,0
11,6,9,1,0,0,4,6,9,702970,702796,174,0
11,6,10,1,0,0,4,6,10,727711,732895,-5184,0
11,6,11,1,0,0,4,6,11,682361,675046,7315,0
11,6,12,1,0,0,4,6,12,734289,747180,-12891,0
11,6,13,1,0,0,4,6,13,695525,723061,-27536,0
11,6,14,1,0,0,4,6,14,698003,686954,11049,0
11,6,15,1,0,0,4,6,15,716950,716183,767,0
12,0,0,1,0,0,5,0,0,745169,734140,11029,0
12,0,1,1,0,0,5,0,1,723131,725369,-2238,0
12,0,2,1,0,0,5,0,2,730192,724389,5803,0
12,0,3,1,0,0,5,0,3,693232,694913,-1681,0
12,0,4,1,0,0,5,0,4,721038,725853,-4815,0
12,0,5,1,0,0,5,0,5,674296,682759,-8463,0
12,0,6,1,0,0,5,0,6,681270,673219,8051,0
12,0,7,1,0,0,5,0,7,736345,741522,-5177,0
12,0,8,1,0,0,5,0,8,718967,713780,5187,0
12,0,9,1,0,0,5,0,9,705190,720200,-15010,0
12,0,10,1,0,0,5,0,10,710503,712484,-1981,0
12,0,11,1,0,0,5,0,11,675253,679556,-4303,0
12,0,12,1,0,0,5,0,12,727150,751577,-24427,0
12,0,13,1,0,0,5,0,13,681864,707355,-25491,0
12,0,14,1,0,0,5,0,14,680036,709364,-29328,0
12,0,15,1,0,0,5,0,15,719445,708322,11123,0
12,1,0,1,0,0,5,1,0,763285,760030,3255,0
12,1,1,1,0,0,5,1,1,686319,699448,-13129,0
12,1,2,1,0,0,5,1,2,733993,723115,10878,0
12,1,3,1,0,0,5,1,3,732704,713866,18838,0
12,1,4,1,0,0,5,1,4,730819,749545,-18726,0
12,1,5,1,0,0,5,1,5,688583,704503,-15920,0
12,1,6,1,0,0,5,1,6,695856,688964,6892,0
12,1,7,1,0,0,5,1,7,743283,753255,-9972,0
12,1,8,1,0,0,5,1,8,730460,727385,3075,0
12,1,9,1,0,0,5,1,9,726280,730264,-3984,0
12,1,10,1,0,0,5,1,10,713716,706669,7047,0
12,1,11,1,0,0,5,1,11,665660,664226,1434,0
12,1,12,1,0,0,5,1,12,744378,749922,-5544,0
12,1,13,1,0,0,5,1,13,687993,679208,8785,0
12,1,14,1,0,0,5,1,14,698864,714448,-15584,0
12,1,15,1,0,0,5,1,15,718792,732059,-13267,0
12,2,0,1,0,0,5,2,0,712274,696722,15552,0
12,2,1,1,0,0,5,2,1,707320,719223,-11903,0
12,2,2,1,0,0,5,2,2,674732,692008,-17276,0
12,2,3,1,0,0,5,2,3,665546,676166,-10620,0
12,2,4,1,0,0,5,2,4,684919,696262,-11343,0
12,2,5,1,0,0,5,2,5,672366,676655,-4289,0
12,2,6,1,0,0,5,2,6,657377,666726,-9349,0
12,2,7,1,0,0,5,2,7,738783,748595,-9812,0
12,2,8,1,0,0,5,2,8,694243,671094,23149,0
12,2,9,1,0,0,5,2,9,690004,696379,-6375,0
12,2,10,1,0,0,5,2,10,700313,671843,28470,0
12,2,11,1,0,0,5,2,11,644261,647775,-3514,0
12,2,12,1,0,0,5,2,12,716476,718916,-2440,0
12,2,13,1,0,0,5,2,13,639297,678792,-39495,0
12,2,14,1,0,0,5,2,14,671503,651565,19938,0
12,2,15,1,0,0,5,2,15,691263,669860,21403,0
12,3,0,1,0,0,5,3,0,752378,745506,6872,0
12,3,1,1,0,0,5,3,1,756288,745973,10315,0
12,3,2,1,0,0,5,3,2,736419,723906,12513,0
12,3,3,1,0,0,5,3,3,727945,712768,15177,0
12,3,4,1,0,0,5,3,4,726371,733262,-6891,0
12,3,5,1,0,0,5,3,5,682386,697801,-15415,0
12,3,6,1,0,0,5,3,6,683405,667853,15552,0
12,3,7,1,0,0,5,3,7,769679,765483,4196,0
12,3,8,1,0,0,5,3,8,711040,733257,-22217,0
12,3,9,1,0,0,5,3,9,737606,700817,36789,0
12,3,10,1,0,0,5,3,10,697794,728079,-30285,0
12,3,11,1,0,0,5,3,11,693821,657770,36051,0
12,3,12,1,0,0,5,3,12,756024,773613,-17589,0
12,3,13,1,0,0,5,3,13,693084,671774,21310,0
12,3,14,1,0,0,5,3,14,649167,728258,-79091,0
12,3,15,1,0,0,5,3,15,711943,705812,6131,0
12,4,0,1,0,0,5,4,0,696665,698939,-2274,0
12,4,1,1,0,0,5,4,1,694319,703303,-8984,0
12,4,2,1,0,0,5,4,2,700267,703658,-3391,0
12,4,3,1,0,0,5,4,3,685454,696768,-11314,0
12,4,4,1,0,0,5,4,4,680377,691462,-11085,0
12,4,5,1,0,0,5,4,5,652187,649196,2991,0
12,4,6,1,0,0,5,4,6,640888,658747,-17859,0
12,4,7,1,0,0,5,4,7,734127,718562,15565,0
12,4,8,1,0,0,5,4,8,708822,678075,30747,0
12,4,9,1,0,0,5,4,9,658673,669521,-10848,0
12,4,10,1,0,0,5,4,10,700793,677472,23321,0
12,4,11,1,0,0,5,4,11,625788,655366,-29578,0
12,4,12,1,0,0,5,4,12,735785,703910,31875,0
12,4,13,1,0,0,5,4,13,647387,668965,-21578,0
12,4,14,1,0,0,5,4,14,679597,667780,11817,0
12,4,15,1,0,0,5,4,15,689974,692292,-2318,0
12,5,0,1,0,0,5,5,0,757635,762276,-4641,0
12,5,1,1,0,0,5,5,1,753959,727502,26457,0
12,5,2,1,0,0,5,5,2,747230,757123,-9893,0
12,5,3,1,0,0,5,5,3,725753,728749,-2996,0
12,5,4,1,0,0,5,5,4,722470,743102,-20632,0
12,5,5,1,0,0,5,5,5,682407,716033,-33626,0
12,5,6,1,0,0,5,5,6,692057,684396,7661,0
12,5,7,1,0,0,5,5,7,764152,777954,-13802,0
12,5,8,1,0,0,5,5,8,723964,729131,-5167,0
12,5,9,1,0,0,5,5,9,724865,724105,760,0
12,5,10,1,0,0,5,5,10,727918,751451,-23533,0
12,5,11,1,0,0,5,5,11,717637,695997,21640,0
12,5,12,1,0,0,5,5,12,741254,730698,10556,0
12,5,13,1,0,0,5,5,13,694815,722300,-27485,0
12,5,14,1,0,0,5,5,14,691807,718235,-26428,0
12,5,15,1,0,0,5,5,15,720189,727599,-7410,0
12,6,0,1,0,0,5,6,0,759848,752033,7815,0
12,6,1,1,0,0,5,6,1,701988,713969,-11981,0
12,6,2,1,0,0,5,6,2,735079,734423,656,0
12,6,3,1,0,0,5,6,3,718423,703071,15352,0
12,6,4,1,0,0,5,6,4,732040,731711,329,0
12,6,5,1,0,0,5,6,5,672247,681488,-9241,0
12,6,6,1,0,0,5,6,6,693652,646032,47620,0
12,6,7,1,0,0,5,6,7,733442,747703,-14261,0
12,6,8,1,0,0,5,6,8,719923,734736,-14813,0
12,6,9,1,0,0,5,6,9,722886,703972,18914,0
12,6,10,1,0,0,5,6,10,731380,718381,12999,0
12,6,11,1,0,0,5,6,11,687937,664866,23071,0
12,6,12,1,0,0,5,6,12,725919,725107,812,0
12,6,13,1,0,0,5,6,13,700189,699055,1134,0
12,6,14,1,0,0,5,6,14,678650,684752,-6102,0
12,6,15,1,0,0,5,6,15,722730,743062,-20332,0
13,0,0,1,0,0,6,0,0,725786,711931,13855,0
13,0,1,1,0,0,6,0,1,706900,690309,16591,0
13,0,2,1,0,0,6,0,2,694460,698927,-4467,0
13,0,3,1,0,0,6,0,3,692340,681518,10822,0
13,0,4,1,0,0,6,0,4,704678,721651,-16973,0
13,0,5,1,0,0,6,0,5,689447,678207,11240,0
13,0,6,1,0,0,6,0,6,637508,664446,-26938,0
13,0,7,1,0,0,6,0,7,731562,745727,-14165,0
13,0,8,1,0,0,6,0,8,703143,689541,13602,0
13,0,9,1,0,0,6,0,9,678515,674934,3581,0
13,0,10,1,0,0,6,0,10,670860,680651,-9791,0
13,0,11,1,0,0,6,0,11,635126,651139,-16013,0
13,0,12,1,0,0,6,0,12,727666,716217,11449,0
13,0,13,1,0,0,6,0,13,681114,658945,22169,0
13,0,14,1,0,0,6,0,14,666493,649157,17336,0
13,0,15,1,0,0,6,0,15,689651,712506,-22855,0
13,1,0,1,0,0,6,1,0,720294,745685,-25391,0
13,1,1,1,0,0,6,1,1,725825,703373,22452,0
13,1,2,1,0,0,6,1,2,717757,706850,10907,0
13,1,3,1,0,0,6,1,3,716737,710039,6698,0
13,1,4,1,0,0,6,1,4,737112,716043,21069,0
13,1,5,1,0,0,6,1,5,684769,709843,-25074,0
13,1,6,1,0,0,6,1,6,667362,663040,4322,0
13,1,7,1,0,0,6,1,7,745223,763820,-18597,0
13,1,8,1,0,0,6,1,8,719390,704054,15336,0
13,1,9,1,0,0,6,1,9,700537,703263,-2726,0
13,1,10,1,0,0,6,1,10,709665,727489,-17824,0
13,1,11,1,0,0,6,1,11,675869,686359,-10490,0
13,1,12,1,0,0,6,1,12,746307,750210,-3903,0
13,1,13,1,0,0,6,1,13,673461,687083,-13622,0
13,1,14,1,0,0,6,1,14,671088,692025,-20937,0
13,1,15,1,0,0,6,1,15,731218,703050,28168,0
13,2,0,1,0,0,6,2,0,748545,749725,-1180,0
13,2,1,1,0,0,6,2,1,717760,728259,-10499,0
13,2,2,1,0,0,6,2,2,712928,722786,-9858,0
13,2,3,1,0,0,6,2,3,697381,711383,-14002,0
13,2,4,1,0,0,6,2,4,691385,743189,-51804,0
13,2,5,1,0,0,6,2,5,679273,696183,-16910,0
13,2,6,1,0,0,6,2,6,649666,649370,296,0
13,2,7,1,0,0,6,2,7,729795,728754,1041,0
13,2,8,1,0,0,6,2,8,708863,711418,-2555,0
13,2,9,1,0,0,6,2,9,693310,703496,-10186,0
13,2,10,1,0,0,6,2,10,713973,690082,23891,0
13,2,11,1,0,0,6,2,11,673230,673933,-703,0
13,2,12,1,0,0,6,2,12,750609,738819,11790,0
13,2,13,1,0,0,6,2,13,677928,689327,-11399,0
13,2,14,1,0,0,6,2,14,699364,686265,13099,0
13,2,15,1,0,0,6,2,15,711521,682912,28609,0
13,3,0,1,0,0,6,3,0,776667,785132,-8465,0
13,3,1,1,0,0,6,3,1,783606,746359,37247,0
13,3,2,1,0,0,6,3,2,775310,728389,46921,0
13,3,3,1,0,0,6,3,3,771746,763465,8281,0
13,3,4,1,0,0,6,3,4,776699,792368,-15669,0
13,3,5,1,0,0,6,3,5,724595,746247,-21652,0
13,3,6,1,0,0,6,3,6,690367,706935,-16568,0
13,3,7,1,0,0,6,3,7,785673,800914,-15241,0
13,3,8,1,0,0,6,3,8,774637,742742,31895,0
13,3,9,1,0,0,6,3,9,754076,747281,6795,0
13,3,10,1,0,0,6,3,10,745245,760806,-15561,0
13,3,11,1,0,0,6,3,11,711526,700259,11267,0
13,3,12,1,0,0,6,3,12,764399,741404,22995,0
13,3,13,1,0,0,6,3,13,706518,744182,-37664,0
13,3,14,1,0,0,6,3,14,756281,757977,-1696,0
13,3,15,1,0,0,6,3,15,746446,732463,13983,0
13,4,0,1,0,0,6,4,0,757095,750843,6252,0
13,4,1,1,0,0,6,4,1,743305,744599,-1294,0
13,4,2,1,0,0,6,4,2,722079,735965,-13886,0
13,4,3,1,0,0,6,4,3,735687,726784,8903,0
13,4,4,1,0,0,6,4,4,759044,734089,24955,0
13,4,5,1,0,0,6,4,5,685868,726842,-40974,0
13,4,6,1,0,0,6,4,6,653891,682554,-28663,0
13,4,7,1,0,0,6,4,7,759498,754054,5444,0
13,4,8,1,0,0,6,4,8,713711,715332,-1621,0
13,4,9,1,0,0,6,4,9,720107,726504,-6397,0
13,4,10,1,0,0,6,4,10,747054,734957,12097,0
13,4,11,1,0,0,6,4,11,663291,701156,-37865,0
13,4,12,1,0,0,6,4,12,727089,735362,-8273,0
13,4,13,1,0,0,6,4,13,696609,707397,-10788,0
13,4,14,1,0,0,6,4,14,693092,674983,18109,0
13,4,15,1,0,0,6,4,15,718306,727604,-9298,0
13,5,0,1,0,0,6,5,0,760857,756313,4544,0
13,5,1,1,0,0,6,5,1,765649,743415,22234,0
13,5,2,1,0,0,6,5,2,765316,726499,38817,0
13,5,3,1,0,0,6,5,3,747011,717983,29028,0
13,5,4,1,0,0,6,5,4,751235,771321,-20086,0
13,5,5,1,0,0,6,5,5,717625,718196,-571,0
13,5,6,1,0,0,6,5,6,676237,678705,-2468,0
13,5,7,1,0,0,6,5,7,779672,796979,-17307,0
13,5,8,1,0,0,6,5,8,747686,748292,-606,0
13,5,9,1,0,0,6,5,9,724840,721306,3534,0
13,5,10,1,0,0,6,5,10,750177,738552,11625,0
13,5,11,1,0,0,6,5,11,699777,672239,27538,0
13,5,12,1,0,0,6,5,12,749672,780994,-31322,0
13,5,13,1,0,0,6,5,13,698194,718000,-19806,0
13,5,14,1,0,0,6,5,14,693634,721647,-28013,0
13,5,15,1,0,0,6,5,15,731532,733996,-2464,0
13,6,0,1,0,0,6,6,0,745587,760834,-15247,0
13,6,1,1,0,0,6,6,1,747042,730793,16249,0
13,6,2,1,0,0,6,6,2,706344,721438,-15094,0
13,6,3,1,0,0,6,6,3,693700,711428,-17728,0
13,6,4,1,0,0,6,6,4,731849,733654,-1805,0
13,6,5,1,0,0,6,6,5,697470,719602,-22132,0
13,6,6,1,0,0,6,6,6,640185,690966,-50781,0
13,6,7,1,0,0,6,6,7,769604,782558,-12954,0
13,6,8,1,0,0,6,6,8,732565,748799,-16234,0
13,6,9,1,0,0,6,6,9,730024,699547,30477,0
13,6,10,1,0,0,6,6,10,706307,730477,-24170,0
13,6,11,1,0,0,6,6,11,667996,704272,-36276,0
13,6,12,1,0,0,6,6,12,774874,743046,31828,0
13,6,13,1,0,0,6,6,13,682901,728050,-45149,0
13,6,14,1,0,0,6,6,14,687491,705194,-17703,0
13,6,15,1,0,0,6,6,15,727365,729268,-1903,0
7,0,16,1,0,1,0,0,0,673993,673993,0,1
7,0,17,1,0,1,0,0,1,727877,727877,0,1
7,0,18,1,0,1,0,0,2,700656,700656,0,1
7,0,19,1,0,1,0,0,3,747550,747550,0,1
7,0,20,1,0,1,0,0,4,698459,698459,0,1
7,0,21,1,0,1,0,0,5,705927,705927,0,1
7,0,22,1,0,1,0,0,6,698672,698672,0,1
7,0,23,1,0,1,0,0,7,734887,734887,0,1
7,0,24,1,0,1,0,0,8,725455,725455,0,1
7,0,25,1,0,1,0,0,9,731478,731478,0,1
7,0,26,1,0,1,0,0,10,755443,755443,0,1
7,0,27,1,0,1,0,0,11,721708,721708,0,1
7,0,28,1,0,1,0,0,12,744690,744690,0,1
7,0,29,1,0,1,0,0,13,762950,762950,0,1
7,0,30,1,0,1,0,0,14,679504,679504,0,1
7,0,31,1,0,1,0,0,15,741366,741366,0,1
7,1,16,1,0,1,0,1,0,691294,691294,0,1
7,1,17,1,0,1,0,1,1,700787,700787,0,1
7,1,18,1,0,1,0,1,2,666794,666794,0,1
7,1,19,1,0,1,0,1,3,695054,695054,0,1
7,1,20,1,0,1,0,1,4,693227,693227,0,1
7,1,21,1,0,1,0,1,5,713909,713909,0,1
7,1,22,1,0,1,0,1,6,703630,703630,0,1
7,1,23,1,0,1,0,1,7,715472,715472,0,1
7,1,24,1,0,1,0,1,8,696728,696728,0,1
7,1,25,1,0,1,0,1,9,691235,691235,0,1
7,1,26,1,0,1,0,1,10,709640,709640,0,1
7,1,27,1,0,1,0,1,11,717996,717996,0,1
7,1,28,1,0,1,0,1,12,728195,728195,0,1
7,1,29,1,0,1,0,1,13,747499,747499,0,1
7,1,30,1,0,1,0,1,14,671702,671702,0,1
7,1,31,1,0,1,0,1,15,712803,712803,0,1
7,2,16,1,0,1,0,2,0,634849,634849,0,1
7,2,17,1,0,1,0,2,1,633892,633892,0,1
7,2,18,1,0,1,0,2,2,629317,629317,0,1
7,2,19,1,0,1,0,2,3,683125,683125,0,1
7,2,20,1,0,1,0,2,4,674272,674272,0,1
7,2,21,1,0,1,0,2,5,662341,662341,0,1
7,2,22,1,0,1,0,2,6,661542,661542,0,1
7,2,23,1,0,1,0,2,7,688042,688042,0,1
7,2,24,1,0,1,0,2,8,649671,649671,0,1
7,2,25,1,0,1,0,2,9,635374,635374,0,1
7,2,26,1,0,1,0,2,10,675392,675392,0,1
7,2,27,1,0,1,0,2,11,681296,681296,0,1
7,2,28,1,0,1,0,2,12,693561,693561,0,1
7,2,29,1,0,1,0,2,13,686782,686782,0,1
7,2,30,1,0,1,0,2,14,640125,640125,0,1
7,2,31,1,0,1,0,2,15,670248,670248,0,1
7,3,16,1,0,1,0,3,0,663136,663136,0,1
7,3,17,1,0,1,0,3,1,692807,692807,0,1
7,3,18,1,0,1,0,3,2,646518,646518,0,1
7,3,19,1,0,1,0,3,3,700166,700166,0,1
7,3,20,1,0,1,0,3,4,694684,694684,0,1
7,3,21,1,0,1,0,3,5,709535,709535,0,1
7,3,22,1,0,1,0,3,6,697924,697924,0,1
7,3,23,1,0,1,0,3,7,710655,710655,0,1
7,3,24,1,0,1,0,3,8,691734,691734,0,1
7,3,25,1,0,1,0,3,9,688879,688879,0,1
7,3,26,1,0,1,0,3,10,694101,694101,0,1
7,3,27,1,0,1,0,3,11,696124,696124,0,1
7,3,28,1,0,1,0,3,12,690402,690402,0,1
7,3,29,1,0,1,0,3,13,710786,710786,0,1
7,3,30,1,0,1,0,3,14,661166,661166,0,1
7,3,31,1,0,1,0,3,15,670485,670485,0,1
7,4,16,1,0,1,0,4,0,658027,658027,0,1
7,4,17,1,0,1,0,4,1,691618,691618,0,1
7,4,18,1,0,1,0,4,2,653364,653364,0,1
7,4,19,1,0,1,0,4,3,677606,677606,0,1
7,4,20,1,0,1,0,4,4,687036,687036,0,1
7,4,21,1,0,1,0,4,5,688691,688691,0,1
7,4,22,1,0,1,0,4,6,695903,695903,0,1
7,4,23,1,0,1,0,4,7,688891,688891,0,1
7,4,24,1,0,1,0,4,8,694480,694480,0,1
7,4,25,1,0,1,0,4,9,698410,698410,0,1
7,4,26,1,0,1,0,4,10,689427,689427,0,1
7,4,27,1,0,1,0,4,11,721300,721300,0,1
7,4,28,1,0,1,0,4,12,701578,701578,0,1
7,4,29,1,0,1,0,4,13,722266,722266,0,1
7,4,30,1,0,1,0,4,14,678210,678210,0,1
7,4,31,1,0,1,0,4,15,673115,673115,0,1
7,5,16,1,0,1,0,5,0,685706,685706,0,1
7,5,17,1,0,1,0,5,1,700565,700565,0,1
7,5,18,1,0,1,0,5,2,693344,693344,0,1
7,5,19,1,0,1,0,5,3,715177,715177,0,1
7,5,20,1,0,1,0,5,4,701816,701816,0,1
7,5,21,1,0,1,0,5,5,716226,716226,0,1
7,5,22,1,0,1,0,5,6,710356,710356,0,1
7,5,23,1,0,1,0,5,7,724058,724058,0,1
7,5,24,1,0,1,0,5,8,703279,703279,0,1
7,5,25,1,0,1,0,5,9,748652,748652,0,1
7,5,26,1,0,1,0,5,10,731195,731195,0,1
7,5,27,1,0,1,0,5,11,751945,751945,0,1
7,5,28,1,0,1,0,5,12,709380,709380,0,1
7,5,29,1,0,1,0,5,13,740158,740158,0,1
7,5,30,1,0,1,0,5,14,684268,684268,0,1
7,5,31,1,0,1,0,5,15,717833,717833,0,1
7,6,16,1,0,1,0,6,0,693311,693311,0,1
7,6,17,1,0,1,0,6,1,665898,665898,0,1
7,6,18,1,0,1,0,6,2,685833,685833,0,1
7,6,19,1,0,1,0,6,3,730193,730193,0,1
7,6,20,1,0,1,0,6,4,711269,711269,0,1
7,6,21,1,0,1,0,6,5,737050,737050,0,1
7,6,22,1,0,1,0,6,6,708599,708599,0,1
7,6,23,1,0,1,0,6,7,704663,704663,0,1
7,6,24,1,0,1,0,6,8,723244,723244,0,1
